date,value
2021-01-04,0.1803208582774585
2021-01-05,0.18073895007738633
2021-01-06,0.18175616219595472
2021-01-07,0.1812596375511344
2021-01-08,0.18108050081061838
2021-01-11,0.18282648101219298
2021-01-12,0.18291332231692806
2021-01-13,0.18170336183701974
2021-01-14,0.1800730854858516
2021-01-15,0.17890376853930967
2021-01-18,0.1806182953302551
2021-01-19,0.1806403168587674
2021-01-20,0.17932608788443213
2021-01-21,0.1791780429296069
2021-01-22,0.17884351736799656
2021-01-25,0.17801872963845142
2021-01-26,0.17849979780427166
2021-01-27,0.1789139382728995
2021-01-28,0.17834683061973414
2021-01-29,0.17852403917740045
2021-02-01,0.1800832873288074
2021-02-02,0.17951060428267462
2021-02-03,0.17984462578725044
2021-02-04,0.18149334120494326
2021-02-05,0.18343464393546208
2021-02-08,0.18264154791165954
2021-02-09,0.1823090697962564
2021-02-10,0.18189480590550242
2021-02-11,0.18255207154609632
2021-02-12,0.18325246762012312
2021-02-15,0.18480729118747913
2021-02-16,0.1835794703223395
2021-02-17,0.18395026926730967
2021-02-18,0.18432421670326796
2021-02-19,0.18491674359789959
2021-02-22,0.18611294746456397
2021-02-23,0.1859125021459509
2021-02-24,0.1863151335273803
2021-02-25,0.18686315549598492
2021-02-26,0.18807744707748977
2021-03-01,0.18926163224047138
2021-03-02,0.1888120960515404
2021-03-03,0.18584999230230642
2021-03-04,0.18515805205348887
2021-03-05,0.183243582124951
2021-03-08,0.18271026586879657
2021-03-09,0.18366706403326352
2021-03-10,0.18448765301326123
2021-03-11,0.1813058125150348
2021-03-12,0.1789073756494902
2021-03-15,0.17933042822174317
2021-03-16,0.1809101936810435
2021-03-17,0.18081992826313525
2021-03-18,0.18076016042096602
2021-03-19,0.18247923450055117
2021-03-22,0.18275610186639657
2021-03-23,0.1811622275393531
2021-03-24,0.18006837347106835
2021-03-25,0.17843713567732267
2021-03-26,0.17709429609555863
2021-03-29,0.17887426405460494
2021-03-30,0.17833292978816237
2021-03-31,0.1797080289163614
2021-04-01,0.17887023020035053
2021-04-02,0.17855262060262914
2021-04-05,0.17960916447727282
2021-04-06,0.18063763825857337
2021-04-07,0.18229888689164706
2021-04-08,0.18168521317023395
2021-04-09,0.17970761303209992
2021-04-12,0.17986143118239323
2021-04-13,0.18072473833545602
2021-04-14,0.17916087919531343
2021-04-15,0.1775643776185634
2021-04-16,0.1783590306521655
2021-04-19,0.1774235630646257
2021-04-20,0.1790130366544977
2021-04-21,0.1791547964683327
2021-04-22,0.17909282089806455
2021-04-23,0.17987659240902842
2021-04-26,0.18029861812627299
2021-04-27,0.17983474253686232
2021-04-28,0.17897301914071653
2021-04-29,0.1808674321339389
2021-04-30,0.18062093599399193
2021-05-03,0.18066967770381975
2021-05-04,0.17963483920191115
2021-05-05,0.17919509032172373
2021-05-06,0.17681194591563268
2021-05-07,0.17778756046456873
2021-05-10,0.17894466705796422
2021-05-11,0.18073678999991272
2021-05-12,0.18113011195567782
2021-05-13,0.1830196324316966
2021-05-14,0.18289117907923774
2021-05-17,0.18477022922471595
2021-05-18,0.1844961760794153
2021-05-19,0.1854013200677992
2021-05-20,0.1849135826636445
2021-05-21,0.18497990547411167
2021-05-24,0.1854224566934012
2021-05-25,0.18659455943842182
2021-05-26,0.18663943296814664
2021-05-27,0.18587249251732788
2021-05-28,0.1858420118675551
2021-05-31,0.1856301826796028
2021-06-01,0.18608843735334335
2021-06-02,0.1866088438411838
2021-06-03,0.1874856505895383
