date,value
2021-01-04,0.025020478793061764
2021-01-05,0.02511639638968581
2021-01-06,0.025176075336320533
2021-01-07,0.02519261487894443
2021-01-08,0.02515458879282868
2021-01-11,0.025213327131312854
2021-01-12,0.025292204023639936
2021-01-13,0.02525814629525342
2021-01-14,0.025157419536840357
2021-01-15,0.025237428170983203
2021-01-18,0.025222585052377115
2021-01-19,0.025212496020069745
2021-01-20,0.025262184736900627
2021-01-21,0.02543529106652671
2021-01-22,0.025335696518175976
2021-01-25,0.025232335319142266
2021-01-26,0.025236967169346106
2021-01-27,0.02523442921869294
2021-01-28,0.025288996796641677
2021-01-29,0.025310710270252345
2021-02-01,0.025318960273027512
2021-02-02,0.025289867382911595
2021-02-03,0.02524354222270122
2021-02-04,0.02520678710499858
2021-02-05,0.025184358120386722
2021-02-08,0.025264683555586438
2021-02-09,0.0252732572369381
2021-02-10,0.025355102667161997
2021-02-11,0.025337944349756787
2021-02-12,0.02531127383214596
2021-02-15,0.025343443683958182
2021-02-16,0.02520734578263018
2021-02-17,0.025348226296203508
2021-02-18,0.025414834078530783
2021-02-19,0.025370962246739612
2021-02-22,0.02541192941155859
2021-02-23,0.025400221815406056
2021-02-24,0.025403958491502038
2021-02-25,0.025389866457234855
2021-02-26,0.02530176314879453
2021-03-01,0.025231891128670268
2021-03-02,0.02532112924115065
2021-03-03,0.0253700704310559
2021-03-04,0.02530131216965649
2021-03-05,0.02539007063600953
2021-03-08,0.025401666708274075
2021-03-09,0.02547529776766642
2021-03-10,0.0254345721298362
2021-03-11,0.02548984600207792
2021-03-12,0.025562354639055918
2021-03-15,0.025643714783727928
2021-03-16,0.025641336611194224
2021-03-17,0.025641565970331716
2021-03-18,0.025622638131403908
2021-03-19,0.025674776489932674
2021-03-22,0.02570531476184061
2021-03-23,0.02569198510343467
2021-03-24,0.025764216473284425
2021-03-25,0.025761899474202755
2021-03-26,0.02569926198228967
2021-03-29,0.025759401775999096
2021-03-30,0.025752949902264864
2021-03-31,0.025803591805224284
2021-04-01,0.025702530472512326
2021-04-02,0.02588779450754981
2021-04-05,0.025958095156532232
2021-04-06,0.02601035252061045
2021-04-07,0.026052503741992406
2021-04-08,0.025962034555687286
2021-04-09,0.026062999123282006
2021-04-12,0.025994883614160035
2021-04-13,0.02601313825369754
2021-04-14,0.02606306487685248
2021-04-15,0.02596803182419419
2021-04-16,0.025835023241660763
2021-04-19,0.025714570179902477
2021-04-20,0.025585884294224988
2021-04-21,0.02554207716894102
2021-04-22,0.0255390305273314
2021-04-23,0.02544594749626003
2021-04-26,0.025358633944446908
2021-04-27,0.025409032601495834
2021-04-28,0.025505514875079446
2021-04-29,0.025501419673401707
2021-04-30,0.025485029081399012
2021-05-03,0.025424468543307682
2021-05-04,0.025429754176775607
2021-05-05,0.02534521418797739
2021-05-06,0.025355129030274117
2021-05-07,0.02547447672640433
2021-05-10,0.025500261673237292
2021-05-11,0.025534982006530087
2021-05-12,0.025531136848534034
2021-05-13,0.025577474350707754
2021-05-14,0.025546244374329806
2021-05-17,0.025535053839994482
2021-05-18,0.02553286821477167
2021-05-19,0.02546808859479841
2021-05-20,0.025498966395276663
2021-05-21,0.025459735611410413
2021-05-24,0.025453755570843763
2021-05-25,0.025503163265917887
2021-05-26,0.025549740698412548
2021-05-27,0.02553659364208106
2021-05-28,0.02553264442271145
2021-05-31,0.02555376982970819
2021-06-01,0.025515764933317902
2021-06-02,0.02550312641532071
2021-06-03,0.025468776135405324
2021-06-04,0.025434164733149574
2021-06-07,0.02539970386053662
2021-06-08,0.025323616435531125
2021-06-09,0.02542191096640809
2021-06-10,0.02541031091985672
2021-06-11,0.025415247953087243
2021-06-14,0.025375809096901982
2021-06-15,0.025348446534636863
2021-06-16,0.025307335163257498
2021-06-17,0.02526946333799622
2021-06-18,0.025274677615444316
2021-06-21,0.025277408166082916
2021-06-22,0.025342638150890245
2021-06-23,0.02533457534007548
2021-06-24,0.02530391246748359
2021-06-25,0.02529784295967179
2021-06-28,0.02523578456512467
2021-06-29,0.025333041644374627
2021-06-30,0.025398264885075322
2021-07-01,0.025431368440777497
2021-07-02,0.025381100620576847
2021-07-05,0.025415955094347253
2021-07-06,0.02540323763871585
2021-07-07,0.02535549675819321
2021-07-08,0.025219170551733488
2021-07-09,0.025208125927134065
2021-07-12,0.025201672186380943
2021-07-13,0.025251485338712486
2021-07-14,0.0252636923635276
2021-07-15,0.025199919387206855
2021-07-16,0.02508524895703572
2021-07-19,0.02510872275944425
2021-07-20,0.02507792512481034
2021-07-21,0.02513957278443796
2021-07-22,0.02496358543454308
2021-07-23,0.024954488453766712
2021-07-26,0.02495159492656217
2021-07-27,0.02506010712613157
2021-07-28,0.02509854307724927
2021-07-29,0.02517418733309394
2021-07-30,0.025266282928206835
2021-08-02,0.025257615694691326
2021-08-03,0.02524112136808354
2021-08-04,0.02523884608244653
2021-08-05,0.025198757379391448
2021-08-06,0.025221914084403167
2021-08-09,0.02528554369592084
2021-08-10,0.02526311123669422
2021-08-11,0.025233354892320568
2021-08-12,0.025271895882458956
2021-08-13,0.025349069969434656
2021-08-16,0.0252627663361856
2021-08-17,0.025122225514633115
2021-08-18,0.025073842163915512
2021-08-19,0.02505913918743496
2021-08-20,0.02504231420828004
2021-08-23,0.02504898403414002
2021-08-24,0.02506055919458978
2021-08-25,0.024998483473164388
2021-08-26,0.02493218576903877
2021-08-27,0.02489584169939044
2021-08-30,0.024951691465244653
2021-08-31,0.024988479981972185
2021-09-01,0.02510335842679027
2021-09-02,0.025075266615969212
2021-09-03,0.025022905943751464
2021-09-06,0.02503242325622817
2021-09-07,0.025037750439210877
2021-09-08,0.025068405820599916
2021-09-09,0.024982207386736933
2021-09-10,0.024985436071561135
2021-09-13,0.024914430431607515
2021-09-14,0.02501306861718021
2021-09-15,0.024976819420913347
2021-09-16,0.025007208811665353
2021-09-17,0.02506777043587779
2021-09-20,0.025040669246708416
2021-09-21,0.02489706975724717
2021-09-22,0.024785124661063012
2021-09-23,0.024687447849520247
2021-09-24,0.024713067314278914
2021-09-27,0.024644469927002022
2021-09-28,0.024628172132036805
2021-09-29,0.024641243387669445
2021-09-30,0.024613784747171366
2021-10-01,0.024646626298652385
2021-10-04,0.024653749330002205
2021-10-05,0.024616004990204506
2021-10-06,0.024576923441164168
2021-10-07,0.024576819431258983
2021-10-08,0.024563368725379862
2021-10-11,0.024594058871239933
2021-10-12,0.024504562153855717
2021-10-13,0.024481576925458416
2021-10-14,0.02446100615775604
2021-10-15,0.024503419912485724
2021-10-18,0.024539601403929787
2021-10-19,0.024543745226667236
2021-10-20,0.024676710910092093
2021-10-21,0.024687597950050426
2021-10-22,0.024747624563954445
2021-10-25,0.02474985926362159
2021-10-26,0.02484914708375446
2021-10-27,0.02473197159746038
2021-10-28,0.02469562610071022
2021-10-29,0.02455307836362542
2021-11-01,0.024541467271078345
2021-11-02,0.024570063353013327
2021-11-03,0.024554134498486136
2021-11-04,0.024620023220016083
2021-11-05,0.024672587020079028
2021-11-08,0.024725331862312478
2021-11-09,0.024696908209196813
2021-11-10,0.024708804658175904
2021-11-11,0.024733425253056496
2021-11-12,0.024766109592012208
2021-11-15,0.02469122431769977
2021-11-16,0.024735446993182163
2021-11-17,0.024694122159274613
2021-11-18,0.02476506381307514
2021-11-19,0.024803315879825722
2021-11-22,0.024795532788870152
2021-11-23,0.0247389124659909
2021-11-24,0.02468476998288693
2021-11-25,0.024596086351997865
2021-11-26,0.024606228711960235
2021-11-29,0.024617765960096936
2021-11-30,0.024650802145883704
2021-12-01,0.02468311177852787
2021-12-02,0.02465053210902776
2021-12-03,0.024627037264826963
2021-12-06,0.024616412868124698
2021-12-07,0.02464333152115694
2021-12-08,0.02468427920277335
2021-12-09,0.024675266581749858
2021-12-10,0.024693729456587623
2021-12-13,0.02472234946890091
2021-12-14,0.024774272841924013
2021-12-15,0.02462360652429719
2021-12-16,0.0244815723666098
2021-12-17,0.02447827980387263
2021-12-20,0.024358397448346676
2021-12-21,0.024362302163038106
2021-12-22,0.024444770659952497
2021-12-23,0.024481641733623632
2021-12-24,0.024499654836107845
2021-12-27,0.024513971823434493
2021-12-28,0.02455974261061586
2021-12-29,0.024518385248880878
2021-12-30,0.024560991362597834
2021-12-31,0.024570540059460355
2022-01-03,0.024607266800522935
2022-01-04,0.024622783376355054
2022-01-05,0.024576711728732006
2022-01-06,0.02464668522273467
2022-01-07,0.024711423592431673
2022-01-10,0.02472542635426966
2022-01-11,0.024785874363020623
2022-01-12,0.024770461035275807
2022-01-13,0.02481053715960547
2022-01-14,0.02469600057865842
2022-01-17,0.024716663186154054
2022-01-18,0.0248036080576094
2022-01-19,0.024849056583117875
2022-01-20,0.024918961294911522
2022-01-21,0.024962018193033543
2022-01-24,0.024904406981522888
2022-01-25,0.024846674508313793
2022-01-26,0.02487083273265906
2022-01-27,0.024889544929213896
2022-01-28,0.024944904760759817
2022-01-31,0.025001330981286134
2022-02-01,0.024993952020332718
2022-02-02,0.02498574023506087
2022-02-03,0.02503200630381789
2022-02-04,0.025017854231210734
2022-02-07,0.025039936240691372
2022-02-08,0.025015284219120387
2022-02-09,0.02509575625201706
2022-02-10,0.025130644826493565
2022-02-11,0.025129431693978466
2022-02-14,0.02516417230727768
2022-02-15,0.02513485722323423
2022-02-16,0.025147966585065542
2022-02-17,0.025154119376837897
2022-02-18,0.02511648084800964
2022-02-21,0.025056494922135807
2022-02-22,0.025114910798924556
