date,value
2021-01-04,0.11911691669039542
2021-01-05,0.118158425457253
2021-01-06,0.11822444606888277
2021-01-07,0.11858777844428074
2021-01-08,0.11807469127882443
2021-01-11,0.11776525228197923
2021-01-12,0.11810961365304289
2021-01-13,0.11870805298898233
2021-01-14,0.11887054298317314
2021-01-15,0.1204878903157344
2021-01-18,0.11937486402318889
2021-01-19,0.12046681776976072
2021-01-20,0.12019289791961432
2021-01-21,0.11944082688269074
2021-01-22,0.12000594806012582
2021-01-25,0.11991792531245406
2021-01-26,0.12009095981354873
2021-01-27,0.1199307564342534
2021-01-28,0.12023647254351673
2021-01-29,0.12029871678634639
2021-02-01,0.1208105680546509
2021-02-02,0.11968097527886229
2021-02-03,0.12015335861350801
2021-02-04,0.11975714679323582
2021-02-05,0.11987447699453996
2021-02-08,0.11983749002756629
2021-02-09,0.12027086521102304
2021-02-10,0.12088497229740681
2021-02-11,0.12072812969438043
2021-02-12,0.12074274626567019
2021-02-15,0.12063345448085153
2021-02-16,0.12030518590666844
2021-02-17,0.1212998088577355
2021-02-18,0.12171388646768298
2021-02-19,0.1209136506561805
2021-02-22,0.1202896173446643
2021-02-23,0.12005465651322483
2021-02-24,0.12046492119109085
2021-02-25,0.12151372644971711
2021-02-26,0.12115519534320557
2021-03-01,0.12163668348139045
2021-03-02,0.12168817612600054
2021-03-03,0.12109349961474196
2021-03-04,0.12139168496278105
2021-03-05,0.12115239894307225
2021-03-08,0.12174283232642819
2021-03-09,0.12155839170465901
2021-03-10,0.12140995243756962
2021-03-11,0.12136858471399314
2021-03-12,0.12152032831273663
2021-03-15,0.12184969551616692
2021-03-16,0.1227212920791241
2021-03-17,0.12256245163358756
2021-03-18,0.12214082436822588
2021-03-19,0.12169240692906418
2021-03-22,0.12179127073903459
2021-03-23,0.12201174390109044
2021-03-24,0.12111542228761779
2021-03-25,0.12004048152023691
2021-03-26,0.11892449785062625
2021-03-29,0.11791121773478505
2021-03-30,0.11727149463061447
2021-03-31,0.11607105581335223
2021-04-01,0.11498653472051058
2021-04-02,0.11447840502689091
2021-04-05,0.11340967423246551
2021-04-06,0.11299312477785008
2021-04-07,0.1130414115608998
2021-04-08,0.1129080915656931
2021-04-09,0.11404455840752176
2021-04-12,0.11447520404215683
2021-04-13,0.11492253717058658
2021-04-14,0.11495232397107848
2021-04-15,0.11382965173808396
2021-04-16,0.11474883501859334
2021-04-19,0.114387885624567
2021-04-20,0.1144897209893587
2021-04-21,0.11377588094627585
2021-04-22,0.11488587880221487
2021-04-23,0.11438357742314685
2021-04-26,0.11432827286641276
2021-04-27,0.11459678928768603
2021-04-28,0.11556724535355711
2021-04-29,0.11549095360376466
2021-04-30,0.11413820510786554
2021-05-03,0.11534420329106139
2021-05-04,0.1151139916754945
2021-05-05,0.11457290542791432
2021-05-06,0.11488033908617473
2021-05-07,0.11552138935542236
2021-05-10,0.11567791395815326
2021-05-11,0.11624227267200145
2021-05-12,0.11561778714462909
2021-05-13,0.1148950112575594
2021-05-14,0.11417208753547989
2021-05-17,0.11467552556688022
2021-05-18,0.11486546215216697
2021-05-19,0.11552161500124386
2021-05-20,0.11532991730998596
2021-05-21,0.11528911219546496
